"reaction number","true rclass","true reaction smiles","true prod","pred reaction smiles","pred prod","conf","projID","retroID","true_deltaCM","true_deltaSA","retpred_deltaCM","retpred_deltaSA"
61.300000000000004,"amine","CC(C(Cl)=O)C.N>>CC(C(N)=O)C","CC(C(N)=O)C","C1CCOC1.CC(C)C(=O)Cl.[NH4+].[OH-].[NH4+].[OH-]>>CC(C(N)=O)C","CC(C(N)=O)C",1.,"602dcdc7329a1000012d9ee2","602dcf0d329a1000012d9f5d",-0.9708536543404875,-6.975199999999999,-26.140778655782803,-36.25195454948975
61.400000000000006,"amine","CC(C(Cl)=O)C.N>>CC(C(N)=O)C","CC(C(N)=O)C","CC(C)C(=O)Cl.CCN(CC)CC.ClCCl.[NH4+].[OH-].[NH4+].[OH-]>>CC(C(N)=O)C","CC(C(N)=O)C",1.,"602dcdc7329a1000012d9ee2","602dcf0d329a1000012d9f5d",-0.9708536543404875,-6.975199999999999,-41.39934468967274,-38.957526792360454
61.5,"amine","CC(C(Cl)=O)C.N>>CC(C(N)=O)C","CC(C(N)=O)C","CC(C)C(=O)Cl.N>>CC(C(N)=O)C","CC(C(N)=O)C",1.,"602dcdc7329a1000012d9ee2","602dcf0d329a1000012d9f5d",-0.9708536543404875,-6.975199999999999,-0.9708536543404875,-6.975199999999999
62.,"amine","O=C1CCCC1.NC2=CC=CC=C2>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4","Nc1ccccc1.O=C1CCCC1.c1ccccc1>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4",0.942,"602dcdc7329a1000012d9ee2","602dcf36329a1000012d9fef",3.8137811912170463,-1.2115589534929008,-6.941106310946424,-2.2115589534929008
62.2,"amine","O=C1CCCC1.NC2=CC=CC=C2>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4","Cc1ccccc1.Nc1ccccc1.O=C1CCCC1>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4",0.872,"602dcdc7329a1000012d9ee2","602dcf36329a1000012d9fef",3.8137811912170463,-1.2115589534929008,-24.111031312388747,-2.2115589534929008
62.300000000000004,"amine","O=C1CCCC1.NC2=CC=CC=C2>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4","Cc1ccccc1C.Nc1ccccc1.O=C1CCCC1>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4",0.87,"602dcdc7329a1000012d9ee2","602dcf36329a1000012d9fef",3.8137811912170463,-1.2115589534929008,-24.526068811667585,-2.245302248842785
62.400000000000006,"amine","O=C1CCCC1.NC2=CC=CC=C2>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4","Cc1ccccc1.Nc1ccccc1.O.O=C1CCCC1>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4",0.857,"602dcdc7329a1000012d9ee2","602dcf36329a1000012d9fef",3.8137811912170463,-1.2115589534929008,-24.111031312388747,-8.080035876569823
62.5,"amine","O=C1CCCC1.NC2=CC=CC=C2>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4","CCOCC.Nc1ccccc1.O=C1CCCC1>>C3(/CCCC3)=N/C4=CC=CC=C4","C3(/CCCC3)=N/C4=CC=CC=C4",0.833,"602dcdc7329a1000012d9ee2","602dcf36329a1000012d9fef",3.8137811912170463,-1.2115589534929008,-17.356143810225277,-3.117232306195465
63.,"amine","CC(OC(C)=O)=O.NC1=CC=C(C)C=C1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2","CC(=O)Cl.Cc1ccc(N)cc1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2",1.,"602dcdc7329a1000012d9ee2","602dcf6c329a1000012da06b",13.473931188332415,-2.4348585159592915,3.0291463456595125,-2.3764183831430117
63.2,"amine","CC(OC(C)=O)=O.NC1=CC=C(C)C=C1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2","CC(=O)Cl.Cc1ccc(N)cc1.ClCCl>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2",1.,"602dcdc7329a1000012d9ee2","602dcf6c329a1000012da06b",13.473931188332415,-2.4348585159592915,-8.585563498455699,-5.204521575624149
63.300000000000004,"amine","CC(OC(C)=O)=O.NC1=CC=C(C)C=C1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2","CC(=O)OC(C)=O.Cc1ccc(N)cc1.O>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2",1.,"602dcdc7329a1000012d9ee2","602dcf6c329a1000012da06b",13.473931188332415,-2.4348585159592915,13.473931188332415,-8.303335439036214
63.400000000000006,"amine","CC(OC(C)=O)=O.NC1=CC=C(C)C=C1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2","CC(=O)OC(C)=O.Cc1ccc(N)cc1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2",1.,"602dcdc7329a1000012d9ee2","602dcf6c329a1000012da06b",13.473931188332415,-2.4348585159592915,13.473931188332415,-2.4348585159592915
63.5,"amine","CC(OC(C)=O)=O.NC1=CC=C(C)C=C1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2","CC(=O)OC(C)=O.CCOCC.Cc1ccc(N)cc1>>CC2=CC=C(NC(C)=O)C=C2","CC2=CC=C(NC(C)=O)C=C2",1.,"602dcdc7329a1000012d9ee2","602dcf6c329a1000012da06b",13.473931188332415,-2.4348585159592915,-7.695993813109908,-4.340531868661856
64.,"amine","ClC(C1=CC=CC=C1)=O.C2CCNC2>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4","C1CCNC1.ClCCl.O.O=C(Cl)c1ccccc1>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4",1.,"602dcdc7329a1000012d9ee2","602dcf96329a1000012da0cc",3.368996348544158,-2.3988931253350536,-8.245713495571053,-11.095473240893114
64.2,"amine","ClC(C1=CC=CC=C1)=O.C2CCNC2>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4","C1CCNC1.ClCCl.O=C(Cl)c1ccccc1>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4",1.,"602dcdc7329a1000012d9ee2","602dcf96329a1000012da0cc",3.368996348544158,-2.3988931253350536,-8.245713495571053,-5.226996317816191
64.3,"amine","ClC(C1=CC=CC=C1)=O.C2CCNC2>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4","C1CCNC1.O.O=C(Cl)c1ccccc1>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4",1.,"602dcdc7329a1000012d9ee2","602dcf96329a1000012da0cc",3.368996348544158,-2.3988931253350536,3.368996348544158,-8.267370048411976
64.4,"amine","ClC(C1=CC=CC=C1)=O.C2CCNC2>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4","C1CCNC1.C1CCOC1.O=C(Cl)c1ccccc1>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4",1.,"602dcdc7329a1000012d9ee2","602dcf96329a1000012da0cc",3.368996348544158,-2.3988931253350536,-21.80092865289815,-4.425170738392648
64.5,"amine","ClC(C1=CC=CC=C1)=O.C2CCNC2>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4","C1CCNC1.O=C(Cl)c1ccccc1.c1ccncc1>>O=C(N3CCCC3)C4=CC=CC=C4","O=C(N3CCCC3)C4=CC=CC=C4",1.,"602dcdc7329a1000012d9ee2","602dcf96329a1000012da0cc",3.368996348544158,-2.3988931253350536,-29.53952234772096,-3.770662135159675
65.,"amine","CNC1=CC=CC=C1.ON=O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2","CCO.CNc1ccccc1.O.O=N[O-].[Na+].O=N[O-].[Na+]>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2",0.999,"602dcdc7329a1000012d9ee2","602dcfca329a1000012da14f",4.983706192659355,-2.144889528313569,-42.15363119410165,-33.179618996876535
65.2,"amine","CNC1=CC=CC=C1.ON=O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2","O=NO[Na].CCO.CNc1ccccc1.O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2",0.999,"602dcdc7329a1000012d9ee2","602dcfca329a1000012da14f",4.983706192659355,-2.144889528313569,-30.526068811667585,-12.834851036320012
65.3,"amine","CNC1=CC=CC=C1.ON=O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2","CNc1ccccc1.Cl.O.O=N[O-].[Na+].O=N[O-].[Na+]>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2",0.998,"602dcdc7329a1000012d9ee2","602dcfca329a1000012da14f",4.983706192659355,-2.144889528313569,-22.98370619265934,-37.45040811208771
65.4,"amine","CNC1=CC=CC=C1.ON=O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2","CCO.CNc1ccccc1.Cl.O.O=N[O-].[Na+].O=N[O-].[Na+]>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2",0.998,"602dcdc7329a1000012d9ee2","602dcfca329a1000012da14f",4.983706192659355,-2.144889528313569,-42.15363119410165,-39.430665150722696
65.5,"amine","CNC1=CC=CC=C1.ON=O>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2","CNc1ccccc1.O.O=N[O-].[Na+].O=N[O-].[Na+]>>CN(N=O)C2=CC=CC=C2","CN(N=O)C2=CC=CC=C2",0.998,"602dcdc7329a1000012d9ee2","602dcfca329a1000012da14f",4.983706192659355,-2.144889528313569,-22.98370619265934,-31.199361958241553
66.,"amine","ClC(C1=CC=CC=C1)=O.CCNCC>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2","CCNCC.O=C(Cl)c1ccccc1>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2",1.,"602dcdc7329a1000012d9ee2","602dd068329a1000012da1f1",3.368996348544158,-2.2161377874340857,3.368996348544158,-2.2161377874340857
66.2,"amine","ClC(C1=CC=CC=C1)=O.CCNCC>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2","CCNCC.ClCCl.O=C(Cl)c1ccccc1>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2",1.,"602dcdc7329a1000012d9ee2","602dd068329a1000012da1f1",3.368996348544158,-2.2161377874340857,-8.245713495571053,-5.044240979915223
66.3,"amine","ClC(C1=CC=CC=C1)=O.CCNCC>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2","CCNCC.CCOCC.O=C(Cl)c1ccccc1>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2",1.,"602dcdc7329a1000012d9ee2","602dd068329a1000012da1f1",3.368996348544158,-2.2161377874340857,-17.80092865289815,-4.12181114013665
66.4,"amine","ClC(C1=CC=CC=C1)=O.CCNCC>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2","CCNCC.ClCCl.O=C(Cl)c1ccccc1.O=C([O-])O.[Na+].O=C([O-])O.[Na+]>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2",1.,"602dcdc7329a1000012d9ee2","602dd068329a1000012da1f1",3.368996348544158,-2.2161377874340857,-91.26526350422493,-28.224025541067263
66.5,"amine","ClC(C1=CC=CC=C1)=O.CCNCC>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2","CCNCC.ClCCl.O.O=C(Cl)c1ccccc1>>O=C(N(CC)CC)C2=CC=CC=C2","O=C(N(CC)CC)C2=CC=CC=C2",1.,"602dcdc7329a1000012d9ee2","602dd068329a1000012da1f1",3.368996348544158,-2.2161377874340857,-8.245713495571053,-10.912717902992146
67.,"amine","CC([H])=O.CN>>C/C([H])=N\C","C/C([H])=N\C","CC=O.CN.O>>C/C([H])=N\C","C/C([H])=N\C",0.00018400000000000003,"602dcdc7329a1000012d9ee2","602dd09c329a1000012da272",3.813781191217032,-2.2629172957317794,3.813781191217032,-8.131394218808701
67.2,"amine","CC([H])=O.CN>>C/C([H])=N\C","C/C([H])=N\C","CC=O.CN.CO>>C/C([H])=N\C","C/C([H])=N\C",0.00015000000000000001,"602dcdc7329a1000012d9ee2","602dd09c329a1000012da272",3.813781191217032,-2.2629172957317794,-5.3561438102252765,-4.963962137758094
67.3,"amine","CC([H])=O.CN>>C/C([H])=N\C","C/C([H])=N\C","CC=O.CCOCC.CN>>C/C([H])=N\C","C/C([H])=N\C",0.00013500000000000003,"602dcdc7329a1000012d9ee2","602dd09c329a1000012da272",3.813781191217032,-2.2629172957317794,-17.356143810225277,-4.168590648434344
67.4,"amine","CC([H])=O.CN>>C/C([H])=N\C","C/C([H])=N\C","CC=O.CN.Cl>>C/C([H])=N\C","C/C([H])=N\C",0.00011399999999999999,"602dcdc7329a1000012d9ee2","602dd09c329a1000012da272",3.813781191217032,-2.2629172957317794,3.813781191217032,-8.513963449577933
67.5,"amine","CC([H])=O.CN>>C/C([H])=N\C","C/C([H])=N\C","CC=O.CN>>C/C([H])=N\C","C/C([H])=N\C",0.0000616,"602dcdc7329a1000012d9ee2","602dd09c329a1000012da272",3.813781191217032,-2.2629172957317794,3.813781191217032,-2.2629172957317794
68.,"amine","O=C(C(O)=O)CCC(O)=O.N>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O","CCOC(=O)CCC(=N)C(=O)OCC.Cl>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O",0.00209,"602dcdc7329a1000012d9ee2","602dd0c5329a1000012da2bd",-0.5260688116675851,-6.047889846153847,-46.33985000288462,-5.997689954983361
68.2,"amine","O=C(C(O)=O)CCC(O)=O.N>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O","N.O=C(O)CCC(=O)C(=O)O>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O",0.0007080000000000001,"602dcdc7329a1000012d9ee2","602dd0c5329a1000012da2bd",-0.5260688116675851,-6.047889846153847,-0.5260688116675851,-6.047889846153847
68.3,"amine","O=C(C(O)=O)CCC(O)=O.N>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O","N.O.O=C(O)CCC(=O)C(=O)O>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O",0.000462,"602dcdc7329a1000012d9ee2","602dd0c5329a1000012da2bd",-0.5260688116675851,-6.047889846153847,-0.5260688116675851,-11.916366769230768
68.4,"amine","O=C(C(O)=O)CCC(O)=O.N>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O","N#CCCC(=O)O.O[Na]>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O",5.2e-8,"602dcdc7329a1000012d9ee2","602dd0c5329a1000012da2bd",-0.5260688116675851,-6.047889846153847,38.000000000000014,-6.39948029264411
68.5,"amine","O=C(C(O)=O)CCC(O)=O.N>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O","CCO.N#CCCC(=O)O.O.O[Na]>>N=C(C(O)=O)CCC(O)=O","N=C(C(O)=O)CCC(O)=O",6.970000000000001e-9,"602dcdc7329a1000012d9ee2","602dd0c5329a1000012da2bd",-0.5260688116675851,-6.047889846153847,18.830074998557706,-14.248214254356018
69.,"amine","CCCCCCBr.N>>CCCCCCN","CCCCCCN","C1CCOC1.CCCCCC#N.[AlH4-].[Li+].[AlH4-].[Li+]>>CCCCCCN","CCCCCCN",1.,"602dcdc7329a1000012d9ee2","602dd111329a1000012da34d",-0.9708536543404875,-6.984906882591092,-32.33985000288463,-35.37410231609149
69.2,"amine","CCCCCCBr.N>>CCCCCCN","CCCCCCN","C1CCOC1.CCCCCC(N)=O.[AlH4-].[Li+].[AlH4-].[Li+]>>CCCCCCN","CCCCCCN",1.,"602dcdc7329a1000012d9ee2","602dd111329a1000012da34d",-0.9708536543404875,-6.984906882591092,-56.33985000288462,-34.98926652778285
69.3,"amine","CCCCCCBr.N>>CCCCCCN","CCCCCCN","CCCCCC#N.[H][H].[Ni]>>CCCCCCN","CCCCCCN",1.,"602dcdc7329a1000012d9ee2","602dd111329a1000012da34d",-0.9708536543404875,-6.984906882591092,-7.169925001442316,-14.768249129652302
69.4,"amine","CCCCCCBr.N>>CCCCCCN","CCCCCCN","CCCCCCN1C(=O)c2ccccc2C1=O.NN>>CCCCCCN","CCCCCCN",1.,"602dcdc7329a1000012d9ee2","602dd111329a1000012da34d",-0.9708536543404875,-6.984906882591092,-82.81540929187366,-4.125162331269918
69.5,"amine","CCCCCCBr.N>>CCCCCCN","CCCCCCN","[Li][AlH4].C1CCOC1.CCCCCC(N)=O>>CCCCCCN","CCCCCCN",1.,"602dcdc7329a1000012d9ee2","602dd111329a1000012da34d",-0.9708536543404875,-6.984906882591092,-56.33985000288462,-10.537596606535937
70.,"amine","CCN.ClC(C)=O>>CCNC(C)=O","CCNC(C)=O","CC(=O)Cl.CCN.ClCCl>>CCNC(C)=O","CCNC(C)=O",1.,"602dcdc7329a1000012d9ee2","602dd150329a1000012da3b0",3.0291463456595125,-2.503359536816804,-8.585563498455699,-5.331462729297941
70.2,"amine","CCN.ClC(C)=O>>CCNC(C)=O","CCNC(C)=O","CC(=O)OC(C)=O.CCN.O>>CCNC(C)=O","CCNC(C)=O",1.,"602dcdc7329a1000012d9ee2","602dd150329a1000012da3b0",3.0291463456595125,-2.503359536816804,13.4739311883324,-8.430276592710007
70.3,"amine","CCN.ClC(C)=O>>CCNC(C)=O","CCNC(C)=O","CC(=O)OC(C)=O.CCN.CO>>CCNC(C)=O","CCNC(C)=O",1.,"602dcdc7329a1000012d9ee2","602dd150329a1000012da3b0",3.0291463456595125,-2.503359536816804,4.304006186890092,-5.262844511659399
70.4,"amine","CCN.ClC(C)=O>>CCNC(C)=O","CCNC(C)=O","CC(=O)Cl.CCN>>CCNC(C)=O","CCNC(C)=O",0.999,"602dcdc7329a1000012d9ee2","602dd150329a1000012da3b0",3.0291463456595125,-2.503359536816804,3.0291463456595125,-2.503359536816804
70.5,"amine","CCN.ClC(C)=O>>CCNC(C)=O","CCNC(C)=O","CC(=O)OC(C)=O.CCN>>CCNC(C)=O","CCNC(C)=O",0.999,"602dcdc7329a1000012d9ee2","602dd150329a1000012da3b0",3.0291463456595125,-2.503359536816804,13.4739311883324,-2.561799669633084
71.,"carbonylcondensation","O=C1C=C[C@@]2(C)[C@](CC=CC2)([H])C1.[H]C(OCC)=O.[O-]CC>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","C[C@]12C=CC(O)C(CO)[C@@H]1CC=CC2.CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O",0.97,"6031c42271c8b600012f8277","603297c971c8b6000130d9a6",-32.00000000000003,-6.405210303973605,-258.22219717846633,-4.223805579590652
71.2,"carbonylcondensation","O=C1C=C[C@@]2(C)[C@](CC=CC2)([H])C1.[H]C(OCC)=O.[O-]CC>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","C[C@]12C=CC(=O)C[C@@H]1CC=CC2.C1CCOC1.CC(C)[N-]C(C)C.[Li+].CCOC=O.O>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O",0.574,"6031c42271c8b600012f8277","603297c971c8b6000130d9a6",-32.00000000000003,-6.405210303973605,-62.98370619265938,-22.959693378947442
71.3,"carbonylcondensation","O=C1C=C[C@@]2(C)[C@](CC=CC2)([H])C1.[H]C(OCC)=O.[O-]CC>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","C[C@@]12CC=CC[C@H]1CC(=O)CC2.CC(C)[N-]C(C)C.[Li+].COC=O>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O",1.33e-12,"6031c42271c8b600012f8277","603297c971c8b6000130d9a6",-32.00000000000003,-6.405210303973605,-25.473931188332443,-14.699296959829297
71.4,"carbonylcondensation","O=C1C=C[C@@]2(C)[C@](CC=CC2)([H])C1.[H]C(OCC)=O.[O-]CC>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","C[C@@]12CC=CC[C@H]1C(CO)=C(O)CC2.CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl>>O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O","O=C3C=C[C@@]4(C)[C@](CC=CC4)([H])C3C([H])=O",3.65e-18,"6031c42271c8b600012f8277","603297c971c8b6000130d9a6",-32.00000000000003,-6.405210303973605,-238.96773200671612,-6.705122929407721
72.,"carbonylcondensation","O=C(OCC)C[C@H](N1C)CC[C@H]1CC(OCC)=O.[O-]CC>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","CCOC(=O)[C@H]1[C@@H](O)C[C@H]2CC[C@@H]1N2C.[Cl-].[Cl-].[O+]#CC#[O+].CS(C)=O.ClCCl.[Cl-].[Cl-].[O+]#CC#[O+]>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2",0.115,"6031c42271c8b600012f8277","603297f171c8b6000130d9e6",-32.00000000000006,-2.790148113813113,-115.99365986430757,-53.760615806028206
72.2,"carbonylcondensation","O=C(OCC)C[C@H](N1C)CC[C@H]1CC(OCC)=O.[O-]CC>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","CCOC(=O)[C@H]1[C@@H](O)C[C@H]2CC[C@@H]1N2C.ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2",0.0773,"6031c42271c8b600012f8277","603297f171c8b6000130d9e6",-32.00000000000006,-2.790148113813113,-126.02666340901487,-13.462795199228168
72.3,"carbonylcondensation","O=C(OCC)C[C@H](N1C)CC[C@H]1CC(OCC)=O.[O-]CC>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","CCOC(=O)C[C@@H]1CC[C@H](CC(=O)OCC)N1C.C1CCOC1.CC(C)(C)O[K]>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2",0.00126,"6031c42271c8b600012f8277","603297f171c8b6000130d9e6",-32.00000000000006,-2.790148113813113,-78.50977500432697,-4.753445982084014
72.4,"carbonylcondensation","O=C(OCC)C[C@H](N1C)CC[C@H]1CC(OCC)=O.[O-]CC>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","CCOC(=O)C1C(=O)C=C2CC[C@@H]1N2C.CCO.[Pd]>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2",0.00104,"6031c42271c8b600012f8277","603297f171c8b6000130d9e6",-32.00000000000006,-2.790148113813113,-1.3202999942307372,-10.772118697476749
72.5,"carbonylcondensation","O=C(OCC)C[C@H](N1C)CC[C@H]1CC(OCC)=O.[O-]CC>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","CCOC(=O)[C@H]1[C@@H](OC)C[C@H]2CC[C@@H]1N2C.CCO.Cl>>O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2","O=C2[C@H](C(OCC)=O)[C@@H]3CC[C@@H](N3C)C2",0.000026800000000000004,"6031c42271c8b600012f8277","603297f171c8b6000130d9e6",-32.00000000000006,-2.790148113813113,-49.359400011538526,-8.362516218409727
73.,"carbonylcondensation","CCCCC([H])=O.[H]C(C(C)(C)C)=O.[O-]CC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CCCC(C#N)C(O)C(C)(C)C.CC(C)C[AlH]CC(C)C.ClCCl>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O",0.998,"6031c42271c8b600012f8277","6032982671c8b6000130da7f",23.019550008653866,-4.942454274365143,-42.258566033889934,-6.874582102716729
73.2,"carbonylcondensation","CCCCC([H])=O.[H]C(C(C)(C)C)=O.[O-]CC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C=O.CC(C)NC(C)C.CCCCC=O.[Li]CCCC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O",0.118,"6031c42271c8b600012f8277","6032982671c8b6000130da7f",23.019550008653866,-4.942454274365143,-8.79423118256318,-7.591410290515451
73.3,"carbonylcondensation","CCCCC([H])=O.[H]C(C(C)(C)C)=O.[O-]CC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","C1CCOC1.CC(C)(C)C=O.CC(C)NC(C)C.CCCCC=O.[Li]CCCC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O",0.076,"6031c42271c8b600012f8277","6032982671c8b6000130da7f",23.019550008653866,-4.942454274365143,-33.964156184005475,-9.617687903573046
